pwm,t_ms,x
-27,2931,-9336
-27,2933,-9343
-27,2935,-9350
-27,2937,-9357
-27,2939,-9364
-27,2941,-9370
-27,2943,-9377
-27,2945,-9383
-27,2947,-9389
-27,2949,-9395
-27,2951,-9402
-27,2953,-9408
-27,2955,-9414
-27,2957,-9421
-27,2959,-9427
-27,2961,-9433
-27,2963,-9438
-27,2965,-9444
-27,2967,-9450
-27,2969,-9455
-27,2971,-9461
-27,2973,-9466
-27,2975,-9472
-27,2977,-9478
-27,2979,-9484
-27,2981,-9490
-27,2983,-9496
-27,2985,-9502
-27,2987,-9509
-27,2989,-9516
-27,2991,-9522
-27,2993,-9528
-27,2995,-9535
-27,2997,-9541
-27,2999,-9547
-27,3001,-9553
-27,3003,-9560
-27,3005,-9566
-27,3007,-9572
-27,3009,-9578
-27,3011,-9585
-27,3013,-9591
-27,3015,-9598
-27,3017,-9604
-27,3019,-9610
-27,3021,-9617
-27,3023,-9623
-27,3025,-9628
-27,3027,-9634
-27,3029,-9640
-27,3031,-9646
-27,3033,-9652
-27,3035,-9659
-27,3037,-9665
-27,3039,-9671
-27,3041,-9677
-27,3043,-9684
-27,3045,-9690
-27,3047,-9696
-27,3049,-9702
-27,3051,-9708
-27,3053,-9714
-27,3055,-9720
-27,3057,-9726
-27,3059,-9733
-27,3061,-9739
-27,3063,-9746
-27,3065,-9753
-27,3067,-9760
-27,3069,-9767
-27,3071,-9774
-27,3073,-9781
-27,3075,-9788
-27,3077,-9794
-27,3079,-9801
-27,3081,-9808
-27,3083,-9815
-27,3085,-9822
-27,3087,-9829
-27,3089,-9836
-27,3091,-9844
-27,3093,-9851
-27,3095,-9858
-27,3097,-9865
-27,3099,-9872
-27,3101,-9879
-27,3103,-9885
-27,3105,-9892
-27,3107,-9899
-27,3109,-9905
-27,3111,-9912
-27,3113,-9918
-27,3115,-9924
-27,3117,-9931
-27,3119,-9937
-27,3121,-9944
-27,3123,-9950
-27,3125,-9956
-27,3127,-9962
-27,3129,-9968
-27,3131,-9974
-27,3133,-9980
-27,3135,-9986
-27,3137,-9992
-27,3139,-9998
